text,user,created_at,timestamp,geo,lang,polarity
@SuperSportBlitz @SuperSportTV. Why did you lie to us saying elclassico will be shown on ss3??#SupersportMustFall,mlk2211,2015-11-21 17:43:38,1448127818951,,en,2
my cable would turn off the day of el classico😑😑😑😑,LaaaadyQ,2015-11-21 17:43:46,1448127826451,,en,2
#el classico barca vs madrid,Rickymuhamad9,2015-11-21 17:43:55,1448127835279,,es,2
"@Annie_Kinuthia, Barca or Real? ... #elclassico",Neal177,2015-11-21 17:44:01,1448127841992,,es,2
Watching el classico absolutely buzzing to get away for my birthday and for Barca v Atletico,kbcharli_,2015-11-21 17:44:04,1448127844606,,en,4
Eveeyone watching el classico while I'm over here trying to save my project and wondering if Mechanical is right for me lol,IngenieroLuisR,2015-11-21 17:44:16,1448127856661,,en,2
I need a link to watch el classico... Anyone?,Zegse,2015-11-21 17:44:19,1448127859832,,en,2
"Ska re botsa Ka nyoso, we watching el classico please respect us mate https://t.co/GQbgbZHEsY",gazzyriodg,2015-11-21 17:44:29,1448127869019,,en,2
There's a reason y I hate watching el classico...most times players r down nd game is stopped.,daldino,2015-11-21 17:44:31,1448127871106,,en,0
@JaiBrooks1 yo wake up and go watch el classico,slutjaidon,2015-11-21 17:44:31,1448127871387,,en,2
@ESPNFC leaveit focus on el classico ;),KhaanEmran,2015-11-21 17:44:31,1448127871840,,en,2
@ConorMcNamaraIE You give the impression of being a little excited about this game! #elclassico,Neil_Weedon,2015-11-21 17:44:37,1448127877967,,en,4
@AJ3 andy who is winning liverpool or chelsea? Cus im waching el classico barca/madrid,WassimBekkali,2015-11-21 17:44:41,1448127881007,,en,2
Tengah tngok el classico ⚽️🏃,eizwan_,2015-11-21 17:44:44,1448127884720,,es,2
Moms who get it #elclassico #Barca ⚽️💕 https://t.co/x4kUQ7WWrE,kenyalugo9,2015-11-21 17:44:45,1448127885137,,en,2
@Capomiles_  whats score in el classico ?,Kik0maccen,2015-11-21 17:44:47,1448127887142,,en,2
It's #elclassico time and you already know who I'm ridin with. #barça… https://t.co/60oMCCG1sM,dennis2_society,2015-11-21 17:44:55,1448127895748,,en,2
Was I the only one not aware that el classico was on sky 1 ??,kelvinhyland,2015-11-21 17:44:58,1448127898006,,en,0
"Ooh yeah #ElClassico is the way to go with my #Barca doing the business!  ""@NdoweniM: @tebza_e el classico""",tebza_e,2015-11-21 17:44:58,1448127898563,,en,4
"el classico Barca v Madrid
#HalaMadrid",kenzi_thoriq,2015-11-21 17:44:59,1448127899418,,es,2
28 minutes into el classico..and I know I can be better than Benitez. :-(,darth_vidi,2015-11-21 17:44:59,1448127899640,"{u'type': u'Point', u'coordinates': [-4.042347, 39.661743]}",en,2
After el classico im gonna watch juve v ac,RH4_Official,2015-11-21 17:44:59,1448127899631,,en,2
Livestreaming link anyone for elclassico ??? — watching El Clásico,_sgangadhar,2015-11-21 17:45:13,1448127913435,,en,2
el classico,unKKn0wn,2015-11-21 17:45:13,1448127913708,,es,2
Watching el classico. Hope they both lose lol,faceplantt,2015-11-21 17:45:15,1448127915231,,en,2
el classico https://t.co/oJAQPRGAVS,haziqkiwi,2015-11-21 17:45:23,1448127923121,,es,2
"We watching el classico ,please respect us mate  https://t.co/1l0Cxkj7XL",gazzyriodg,2015-11-21 17:45:23,1448127923213,,en,2
Calamity loading as mathieu is set to replace mascherano #elclassico,Ehiogieeddy,2015-11-21 17:45:29,1448127929734,,en,2
Visca barca #elclassico,vonikio,2015-11-21 17:45:31,1448127931996,,es,2
anyone with a good link to el classico abeg?,Prince_Seyi07,2015-11-21 17:45:33,1448127933872,,en,2
"RT IFTEKHAR_BAPPY 601 million people watching el classico !!! Why I am not :) &lt;3 LuisSuarez9 
you made my night , missing Messi :(  #ElClas…",123simulation,2015-11-21 17:45:39,1448127939817,,en,0
Ni el classico ke fifa,FaezAsraf,2015-11-21 17:45:45,1448127945445,,es,2
el classico !!,TonkqAdjie,2015-11-21 17:45:48,1448127948207,,es,2
eyecandy.... Where's the elclassico match la LOOOOL,s3tkingdom,2015-11-21 17:45:51,1448127951618,,en,2
I think me and Nielsen would be the only ones tweeing about el classico! #ElClasico #HalaMadrid,kimmers__,2015-11-21 17:45:56,1448127956825,,en,2
"@PLESETANBOLA ples, bagi link streaming youtube el classico dong. pelit titit lu kecil.",agungwhyudi_,2015-11-21 17:45:58,1448127958178,,en,2
"@MissusRTT hello, watching el classico? I m supporting #Barca #ElClasico",kaudinyayan,2015-11-21 17:46:13,1448127973027,,en,4
1-0 up and Luis has just scored in el classico time are good in the household at the moment! #lfc #Spanishwife,TheG4rdener,2015-11-21 17:46:13,1448127973496,,en,4
her ball game or el classico?,flyerflex,2015-11-21 17:46:19,1448127979493,,en,2
"Danilo is th weakest link in th Madrid team #SSFootball 
# elclassico",cartel114,2015-11-21 17:46:29,1448127989765,,en,2
"601 million people watching el classico !!!
Thats amaging .I also watching #ElClasico match. #RM 0-1 #FCB (28) min",Angel_Arfin,2015-11-21 17:46:32,1448127992170,,en,4
@JustCaustic who you supporting for el classico,hghant,2015-11-21 17:46:35,1448127995758,,en,2
#Periscope'ta CANLI: el classico https://t.co/0NUSwiCojq,ttasarsbf,2015-11-21 17:46:37,1448127997497,,es,2
Nobar el classico (with Feri and Mike at GKI Gatot Subroto) — https://t.co/mrqJ7ncmBD,helmiagustian12,2015-11-21 17:46:45,1448128005615,,en,2
full throttle #elclassico,rabndra,2015-11-21 17:46:46,1448128006376,,en,2
What websites can u stream el classico,PeterOleniuk,2015-11-21 17:46:47,1448128007550,,en,2
el classico #nw,umarsyafiq,2015-11-21 17:46:53,1448128013002,,es,2
Smh every YouTube channel that had el classico playing live is getting deleted 😅😑,the_juan_1,2015-11-21 17:46:58,1448128018963,,en,0
"#elclassico real madrid vs barcelona
,
,
#hala_madrid",sahalmaqfud1,2015-11-21 17:46:59,1448128019202,,es,2
"""@barcastuff: Min 27: First sub Barcelona &gt; Mascherano out (injured), Mathieu on #fcblive"" my worst el classico nightmare",MsMaishaC,2015-11-21 17:47:00,1448128020895,,en,0
"mascherano is off. now the real el classico begin.
#ElClasico 
#HalaMadrid",cris_sameer,2015-11-21 17:47:01,1448128021185,,en,2
if you aren't as excited about #elclassico as me we probably won't work out,Jierdenn,2015-11-21 17:47:02,1448128022981,,en,2
Fuck el classico! Forza Milan! #GrandePartita #DerbyItalia ♫ Forza Milan by Milan Band — https://t.co/to10mTQYmI,Risky5690,2015-11-21 17:47:08,1448128028798,,en,2
"Messi is not even in and Barcelona is winning,real need to up there gameWhat a team @elclassico",lee_mutua,2015-11-21 17:47:09,1448128029773,,en,0
@Nerazzurri_Ale nonton el classico min??,achen07,2015-11-21 17:47:12,1448128032483,,es,2
"If Barcelona becomes their own country, this might be the second last ever league el classico 😵",Gorgees_Shukri,2015-11-21 17:47:20,1448128040043,,en,2
This would be 0-2 if Messi was in ⚽️😏 #elclassico #FCB,jhdunn12,2015-11-21 17:47:26,1448128046025,,en,2
This is the worst el classico have seen in recent times... we can't even hold on to the ball..,yinkaro,2015-11-21 17:47:32,1448128052522,,en,0
Hah gado la!! X elclassico la kalau x gado,AkmaLSapiaN,2015-11-21 17:47:42,1448128062707,,es,2
#elclassico with husband 😊😊 (with Andy) [pic] — https://t.co/TnLaGOZ8O2,imeymentari,2015-11-21 17:47:51,1448128071471,,en,2
"How you watch el classico and Liverpool game at the same time 😀

Yes, through free streaming and regular TV channel. https://t.co/C5RLKPcDTY",haryoprast,2015-11-21 17:47:54,1448128074669,,en,2
@mehmetdemirkolb bildigin kotu mac oluyo el classico ...,onganer1983,2015-11-21 17:47:59,1448128079760,,es,2
Ruining the el classico stop and start acting all the time,Elliot_Lloyd,2015-11-21 17:48:02,1448128082312,,en,2
Wahh sudah 0-1 el classico - Scamps — https://t.co/WY7Vi2xIhl,abdulkhalikk,2015-11-21 17:48:21,1448128101559,,en,2
I always forget how much rolling around on the floor happens when it's el classico.,simon_tarr,2015-11-21 17:48:26,1448128106172,,en,2
#nw el classico 😽,Anip_Micro27,2015-11-21 17:48:33,1448128113575,,es,2
POed that el classico isn't on tv by me 😒 what about you? @FaZe_ZooMaa,Stellar_Deity,2015-11-21 17:48:33,1448128113876,,en,0
Elclassico tolol #elclassico,DewaAprlnt,2015-11-21 17:48:36,1448128116987,,en,2
most of the players in the el classico spend half the match on the floor ffs,JosephAziz97,2015-11-21 17:48:38,1448128118616,,en,2
Barça! #bfc #elclassico https://t.co/PKAXv2DGjN,breno_lutecia,2015-11-21 17:48:43,1448128123422,,es,2
@DMisHaram yaar kuch nai hona iss time el classico chal raha hai,NahelZohra,2015-11-21 17:48:44,1448128124087,,en,2
Come on barca 💪💪 el classico,rina_hasnan,2015-11-21 17:48:44,1448128124613,,es,2
@Baroness_Lizi @Niquey_Domz About to have bothMan city game and el classico on both screens,WheelzDanz,2015-11-21 17:48:56,1448128136573,,en,2
Real Madrid are always a dissapointment in el classico,RiqohMuier,2015-11-21 17:49:01,1448128141175,,en,2
@XFINITY emergency test during el classico?  Time for directv,davesthomson,2015-11-21 17:49:13,1448128153807,,en,2
These guys are really watching the chiefs game followed by the pirates game over the el classico.  I've never wanted free more than I do now,Phetane,2015-11-21 17:49:22,1448128162127,,en,2
Who has a stream for el classico:((((( im going to cry. None of my streams are working,pamccleary,2015-11-21 17:49:32,1448128172342,,en,0
@Marcos4_xx couldnt miss el classico even if he was working 🙄,lizguerreroo,2015-11-21 17:49:38,1448128178723,,en,2
@MCFC no but I'm glad el classico is on sky sports 1!!!,ianzedgie3,2015-11-21 17:49:42,1448128182071,,en,4
@martincolfer el classico on sky one #freemans,onecolfer,2015-11-21 17:49:43,1448128183920,,en,2
"#elclassico #Ronaldo is more a Boxer dan footballer.
Showsome #SportsManSpirit Boy",23cdoc,2015-11-21 17:49:50,1448128190491,,en,2
Anyone see that nutmeg?? #elclassico,JareddPedroB,2015-11-21 17:49:50,1448128190593,,en,2
@dadelissa real play dumb#elclassico,bestwilmark,2015-11-21 17:49:58,1448128198315,,en,2
How can u play liverpool vs man city when the el classico is playing?? Cummon ss3,andy4ucthole,2015-11-21 17:49:58,1448128198290,,en,2
"@firdaushaqiqi29 el classico --""",Uswah2012,2015-11-21 17:50:00,1448128200747,,es,2
Hopefully one of these come through 😬😬💰 #betslip #elclassico https://t.co/pX0vjWDLIe,originalmuffman,2015-11-21 17:50:03,1448128203103,,en,2
Dunno about that Alves yellow. #elclassico,kaidez,2015-11-21 17:50:06,1448128206378,,en,2
@Foryeon_aa sorry tak layan el classico,ShehAkmal,2015-11-21 17:50:07,1448128207654,,en,0
Arab commentary makes el classico even more entertaining.,briandark,2015-11-21 17:50:16,1448128216621,,en,2
so rough game. el classico or el crashico?,plp_kml,2015-11-21 17:50:21,1448128221053,,en,2
This el classico kinda dead,JahJah_CITY,2015-11-21 17:50:43,1448128243549,,en,2
You pay extra for a whole year for sports channels just to watch #elclassico and cable goes out during elclassico.  #xfinity you suck!,cobundy,2015-11-21 17:50:44,1448128244152,,en,0
Wait this 1 na elclassico niii abi barca dey play betis,Winziey,2015-11-21 17:50:44,1448128244247,,en,2
#frankurtmajor / #elclassico / #mciliv too many big match now,StevenJuniar,2015-11-21 17:50:47,1448128247385,,en,2
"601 million people watching el classico !!!
Thats amazing  #ElClasico match. 
#RM 0-1 #FCB (32) min
#Barca",ravi_kamani,2015-11-21 17:50:51,1448128251171,,en,4
#elclassico with out messi boring one this really proves barca can win without their messiah,abdifatah_88,2015-11-21 17:50:53,1448128253427,,en,0
up so late but dont wana miss this match ! Forca barca ! #elclassico #fcb #barcelona https://t.co/R13bPmUZBp,VINDEEPVENU,2015-11-21 17:51:23,1448128283974,,en,2
@MCFC No but I'm glad el classico is on sky sports 2!!!!!,ianzedgie3,2015-11-21 17:51:28,1448128288684,,en,2
@sammorris4 he is pure class... doesnt feel like el classico without pepe kicking lumps out of messi haha,L14mCoLL1n5,2015-11-21 17:51:29,1448128289081,,en,0
Real looks sloppy at best and barca's passing is on point. #elclassico,dowwow4,2015-11-21 17:51:36,1448128296280,,en,2
Missing el classico😓,chriss_sari,2015-11-21 17:51:54,1448128314865,,en,0
@Ekiiiing welcome to el classico,el_CHIUpacabra,2015-11-21 17:51:55,1448128315771,,en,4
At the moment this is the worst #realmadrid in a #elclassico https://t.co/DblsWMKtfd,GullitR,2015-11-21 17:51:57,1448128317974,,en,0
"Dota, lfc or el classico",Yikai_LFC,2015-11-21 17:51:59,1448128319967,,es,2
Really wishin I lived on the east coast for el classico rn😴,ollllyp,2015-11-21 17:52:18,1448128338016,,en,2
"When can we stop calling this game the #elclassico ? There is absolutely nothing classic about it. Diving, acting, posturing, it's pathetic",turner14guvnor,2015-11-21 17:52:36,1448128356300,,en,2
@Listen_bub filha el classico dekho app ! Mene to united k dekh liya match,Engin_e_rd,2015-11-21 17:52:41,1448128361836,,en,2
What's the score of the el classico ???,shuttheFACKup__,2015-11-21 17:52:43,1448128363685,,en,2
It's disappointing that el classico is on and 90% of America is watching football.,OBrienRiver,2015-11-21 17:52:46,1448128366502,,en,2
What kind of el classico is this..,KaniiKaya,2015-11-21 17:52:53,1448128373978,,en,2
"""lol bein sports? @briandark: Arab commentary makes el classico even more entertaining.""",AlvanJenkins,2015-11-21 17:52:57,1448128377694,,en,2
#nw el classico 😴,ImaanSam,2015-11-21 17:53:00,1448128380203,,es,2
"I haven't watched an el classico in ages, is still a thing?",GAIKA_MALONEY,2015-11-21 17:53:00,1448128380691,,en,2
Fragile Saturdays: Ive had worse days. Apologies for the mucky flat 💁🏼#liverpool #elclassico… https://t.co/Ve986LX8kw,Jack_Miller12,2015-11-21 17:53:01,1448128381099,,en,2
watching el classico with soccer mode,RashdanA,2015-11-21 17:53:10,1448128390156,,en,4
"Haha soo true mehn ""@briandark: Arab commentary makes el classico even more entertaining.""",Farouq_AU,2015-11-21 17:53:20,1448128400683,,en,4
Ramos haircut is fresh for @elclassico,Davidsullivan82,2015-11-21 17:53:21,1448128401531,,en,4
To be honest d el classico hasn't lived up to expectations. Boring so far asides dat beautiful suarez strike,ThisIsChadAni,2015-11-21 17:53:21,1448128401946,,en,0
Hard to admit it.. But barca playing way better there #elclassico,teddy_ayb,2015-11-21 17:53:34,1448128414073,,en,2
In Miami watching el classico with this puto. #RCTID #ptfc https://t.co/bCkNmdhFjF,phdhutch,2015-11-21 17:53:35,1448128415210,,en,2
@MattHDGamer watch el classico man ✋,AliKobz191,2015-11-21 17:53:37,1448128417785,,en,2
I'm watch el classico fuck this game,PeIIegrini,2015-11-21 17:53:41,1448128421212,,en,2
el classico is just too over rated. Man city vs liverpool is whats up,omwesha,2015-11-21 17:53:46,1448128426868,,en,2
City Liverpool much more interesting than el classico,tahirsaif52,2015-11-21 17:53:48,1448128428086,,en,2
@sportbox el classico!!!,ShotInnuendo,2015-11-21 17:53:49,1448128429523,,es,2
@_Ortodox Exactly what I reckon too #elclassico,ImwithDmostHigh,2015-11-21 17:53:51,1448128431265,,en,2
"Loolll CO""@briandark: Arab commentary makes el classico even more entertaining.""",maurice_kabal,2015-11-21 17:54:06,1448128446131,,en,2
"Yep""@AlvanJenkins: ""lol bein sports? @briandark: Arab commentary makes el classico even more entertaining.""""",briandark,2015-11-21 17:54:07,1448128447444,,en,2
This DJ playing classic songs coz its el classico,fxmi_,2015-11-21 17:54:10,1448128450455,,en,2
The elclassico is filthy,liamarcherx,2015-11-21 17:54:11,1448128451453,,en,2
CR7 should have given a yellow instead of Alaves. #elclassico,NDINDIYAHOPeter,2015-11-21 17:54:12,1448128452825,,en,2
Fuck me Liverpool v man city is more exciting than el classico,Aqildopefresh,2015-11-21 17:54:14,1448128454296,,en,2
Fuck your el classico #Ynwa,PerkinsLuke,2015-11-21 17:54:16,1448128456683,,en,2
Got two games going right now. Schalke and bayern and el classico. Leroy sané and max meyer wonder kids.,RenatoRoman10,2015-11-21 17:54:23,1448128463276,,en,2
Streaming lfc in pc  &amp; watching el classico in tv.,Baguskuncoro17,2015-11-21 17:54:25,1448128465777,,en,2
Shity are folding 😂😂😂 cant believe i have to keep scrolling channels between shity v liverpool and the el classico,Natodt90,2015-11-21 17:54:27,1448128467533,,en,0
@fifa_ashton wait who do i have to ask for el classico???,MiniEdenTean,2015-11-21 17:54:30,1448128470486,,en,2
@bateson87 watching el classico,ImJamalhd,2015-11-21 17:54:36,1448128476125,,en,4
Good thing I'm watching City Liverpool and not el classico,arshy__,2015-11-21 17:54:52,1448128492181,,en,2
As much as a love the el classico there all diving bastards,DannyClancy,2015-11-21 17:54:53,1448128493343,,en,2
Is this el classico or hollywood movie? Why the fu*k ate barca players acting as if it's more than a slight slide tackle,tiemedoks,2015-11-21 17:54:57,1448128497476,,en,2
They've started all this their el classico drama.... Meanwhile somewhere in manchester... City is loosing!! Lol,em_tonye,2015-11-21 17:55:02,1448128502018,,en,2
el classico? 😏😈,Jake_Dots,2015-11-21 17:55:02,1448128502648,,es,2
The diving and play acting in this el classico is an absolute joke,MattyFlanMan,2015-11-21 17:55:03,1448128503375,,en,2
Diving fucking ruins el classico's,jackshiel123,2015-11-21 17:55:05,1448128505369,,en,2
"Ffs this el classico is shite, player down every 5 mins. And city too ffs",A_jthfc,2015-11-21 17:55:06,1448128506774,,en,0
This is the shit that makes me avoid el classico. It always ends up with a bunch of cunts rolling around on the floor.,Andreas91L,2015-11-21 17:55:08,1448128508225,,en,2
Everybody tweeting about elclassico and im here trying to find a empty coffee shop to watch it :(,official_beastt,2015-11-21 17:55:16,1448128516297,,en,2
Current Situation #mcfcvsliverpool #elclassico #mcfc #barca #futbolesvida⚽️ https://t.co/4HFrOGEoiq,JJBautista2,2015-11-21 17:55:17,1448128517399,,en,2
Anybody live streaming el classico and wanna let me know where,MichaelCanam,2015-11-21 17:55:21,1448128521248,,en,2
Wtf is this? its el classico why all the mistakes,sneakyblackhat,2015-11-21 17:55:36,1448128536949,,en,0
@sir_kattbortes  Nxay nothing is as important as thee elclassico   @mrpro_ducer @supersporttv,BongzaGrootman,2015-11-21 17:55:57,1448128557841,,en,4
I choose Liverpool's game over el classico. #RedsTilliDie,AqhwaShaiful,2015-11-21 17:56:10,1448128570581,,en,2
el classico,itsamrqym,2015-11-21 17:56:10,1448128570844,,es,2
Madrid vry Slow to my Liking #elclassico,sadiqusman,2015-11-21 17:56:11,1448128571833,,en,2
"Suarez you beauty scoring from no where, taking Barca front in El classico..
#elclassico",Khan220Asad,2015-11-21 17:56:12,1448128572950,,en,2
@andygoldstein05 switched on el classico for 3 minutes and saw 4 dives.... Pathetic,chrishtafc12,2015-11-21 17:56:20,1448128580804,,en,2
liverpool smashing it in el classico :O @Wozinwells @Gracie78,MarcusNovius,2015-11-21 17:56:20,1448128580957,,en,2
was it me or did anyone else hear an explosion in the el classico game,archiedandy_,2015-11-21 17:56:21,1448128581398,,en,2
"Guy, i tot u said ur not watching el classico. Why are u bothering us then? https://t.co/8KwCgT6VRF",sirjoka,2015-11-21 17:56:23,1448128583344,,en,0
Nonton madrid cuma pas el classico doang,Ds_adjie,2015-11-21 17:56:28,1448128588093,,es,2
el classico man,notradbella,2015-11-21 17:56:33,1448128593979,,es,2
@karapureddy07 @rparun @actor_Nikhil but this is less drama acting and more football than elclassico..i switched channel coz of the drama,ra3hit,2015-11-21 17:56:36,1448128596253,,en,2
lol imagine watching el classico when coutinho has just put liverpool 2-0 up,bobodinho,2015-11-21 17:56:36,1448128596794,,en,2
@giovanni_curci fuck el classico citys playing,brehkdown,2015-11-21 17:56:37,1448128597391,,en,2
"Barca seem to have control of this game, 2-0 #elclassico",Tomdpark,2015-11-21 17:56:41,1448128601903,,en,2
"Always knew Rafa was a MOFO 
c useless ball e dey play
#el classico",malisunjay,2015-11-21 17:56:42,1448128602669,,en,2
People so busy with el classico. While Liverpool leading 2-0 over Man. City,febrianfikrifer,2015-11-21 17:56:45,1448128605740,,en,2
Rafa out 😂 #elclassico,StevieMills82,2015-11-21 17:57:03,1448128623746,,en,2
2 of the best teams. Great players. Great football. But as ever being ruined by the usual playacting etc 😯😣😣😣 #elclassico #realvsbarca,Sulsters_inc,2015-11-21 17:57:13,1448128633710,,en,2
Why is real Madrid making this el classico messed up like this.......,beejay3385,2015-11-21 17:57:21,1448128641942,,en,0
Neymar!!!! Omgah amazing definition #elclassico #fcb,yramaveuc,2015-11-21 17:57:31,1448128651814,,en,2
@SkySportsNewsHQ el classico full of pansies.,SteveBuss2,2015-11-21 17:57:34,1448128654836,,en,2
That through ball to Neymar 🙈 #elclassico,samir_95,2015-11-21 17:57:54,1448128674891,,en,2
@coston95 an the el classico ta boot..,chadillac63,2015-11-21 17:57:58,1448128678579,,en,2
2 goals before half time. Madrid pick up the pase #elclassico,MazzieOla,2015-11-21 17:58:00,1448128680709,,en,2
Mr @SergioRamos has his fingerprints all over this #elclassico and he hasn't made a pass,_Truthbe,2015-11-21 17:58:11,1448128691711,,en,0
"Well, its el classico for a reason lol.",KingMosesCharle,2015-11-21 17:58:16,1448128696831,,en,2
@PweetyAnne_ MADRID 'LL LOSE! #elclassico Fav this.,ImwithDmostHigh,2015-11-21 17:58:32,1448128712828,,en,2
Benitez must feel pressure now. This is what happens when you put a clown as a manager#elclassico https://t.co/4ELuIzoy04,MufradAziz,2015-11-21 17:58:50,1448128730767,,en,2
Benitez is taking it like a man. #elclassico,iMartinKE,2015-11-21 17:58:58,1448128738935,,en,2
constantly flicking between the man city and el classico game 😂,_stephen6,2015-11-21 17:59:04,1448128744670,,en,2
#realmadrid at least needs to increase accuracy of their passes if at all they wanna salvage some pride at barnabeu!! #elclassico,IamBunku,2015-11-21 17:59:44,1448128784694,,en,2
I've had a bigger impact than bale in this el classico,M0NJURAhmed,2015-11-21 17:59:47,1448128787072,,en,2
constantly flicking between the city liverpool game and el classico,_stephen6,2015-11-21 17:59:51,1448128791830,,en,2
ahh twas a good el classico,TheImmortalRoy,2015-11-21 17:59:52,1448128792666,,en,2
Ganas gila el classico,admfahmi,2015-11-21 17:59:57,1448128797944,,es,2
"Goal by neymar😊
#barca
#elclassico",adnan_anis123,2015-11-21 18:00:00,1448128800124,,en,2
This elclassico reminds me of Manchester City vs Chelsea earlier this season.,iamjen1,2015-11-21 18:00:07,1448128807928,,en,2
When Madrid fans say they're going to win el classico  😂😂😂😂😂😂😂 https://t.co/h3gHcNl3Et,ZMiller_5,2015-11-21 18:00:20,1448128820771,,en,2
there's nothing classic about el classico. Barca only plays the classic football and Madrid might win by luck,azaa4u,2015-11-21 18:00:24,1448128824951,,en,2
"Neymar makes it two. Iniesta: you beauty 
#elclassico #realvsbarca",Cyril15j,2015-11-21 18:00:33,1448128833057,,en,2
"Just woke up, forgot #elclassico was on. Fml I missed the first half",_londruhh,2015-11-21 18:00:37,1448128837988,,en,0
does someone have a link for the el classico game? my usual source is acting funny,Aleem094,2015-11-21 18:00:39,1448128839864,,en,2
"mourinho's first el classico was 5-0
benitez should learn that this is not any kind of match",emmanuelokonji,2015-11-21 18:00:47,1448128847259,,en,2
@Peyja_19 biasa lah el classico,iqbalmzln,2015-11-21 18:00:52,1448128852777,,es,2
Does Barca need messi with this Neymar boy in such keeper killing form #elclassico,Oga_don_com,2015-11-21 18:00:53,1448128853054,,en,2
@Erika_mole the el classico isn't bad either,martinwithayyy,2015-11-21 18:00:54,1448128854146,,en,0
"As i said , watching el classico just wasting ur time .",almuqri_,2015-11-21 18:00:57,1448128857035,,en,4
I feel so bad for people who don't like soccer on el classico day.,DevinhoVillegas,2015-11-21 18:00:57,1448128857104,,en,0
The minute you find @Cristiano please tell me @supersport @KickOffMagazine #elclassico,BafanaKevin,2015-11-21 18:00:57,1448128857213,,en,2
@zinoakpobaro You delete your el classico post immediately after the 2nd goal ??Lol,xcellent09,2015-11-21 18:01:08,1448128868388,"{u'type': u'Point', u'coordinates': [53.67203523, 23.85127127]}",en,2
Not feeling/looking like an el classico this,Aiteetukur,2015-11-21 18:01:09,1448128869767,,en,2
Who needs messi? #elclassico,Emel273,2015-11-21 18:01:14,1448128874851,,en,2
I actually have no care for the el classico or that useless league,MelLikouresis,2015-11-21 18:01:26,1448128886117,,en,2
"Then we had to worry abt just messi, now thee is a saurez and a neymar ....... 😒  still #halamadrid bad day..... #elclassico",grills247,2015-11-21 18:01:32,1448128892960,,en,0
Benitez dont even know what an el classico game is....mtswwww,fahad_muktar,2015-11-21 18:01:58,1448128918721,,en,2
@RealOceanSky so far you're in the money on the elclassico game🔥🔥🔥,mtapido,2015-11-21 18:02:12,1448128932217,,en,2
What a fuckin goal fuck el classico this is a madness,Cathal_Burke,2015-11-21 18:02:12,1448128932779,,en,2
"Neymar Neymar Neymar Neymar!!!! Love you for this, taking the lead to 0-2..
#elclassico",Khan220Asad,2015-11-21 18:02:13,1448128933831,,en,2
fuck this shit... im watching el classico,itsbikalpa,2015-11-21 18:02:20,1448128940985,,en,2
Barca making Madrid look 2nd rate in this game #elclassico,rinty1918,2015-11-21 18:02:22,1448128942259,,en,2
The only time laliga teams play like premier league teams is elclassico,mista_abdul,2015-11-21 18:02:24,1448128944676,,en,2
"Stick your el classico, Liverpool looking quality",chrishtafc12,2015-11-21 18:02:24,1448128944821,,en,2
@DStv I bought my decoder last week for the el classico but the installer here in ficksburg let me down I hope you guys take this up,sebeelab,2015-11-21 18:02:27,1448128947736,,en,0
Most boring el classico I ever see as come this world,_KHARTEY_,2015-11-21 18:02:31,1448128951163,,en,0
Am i watching elclassico? This liverpooooooool performanceeeee beautiful,Toola__,2015-11-21 18:02:40,1448128960854,,en,2
Only Benitez will decide to play in el classico without a proper DM who can break play...,daldino,2015-11-21 18:02:41,1448128961076,,en,2
Ohhh ma days fuck el classico im watching Brazil '74 football here from Liverpool,EmmetDocDoherty,2015-11-21 18:02:49,1448128969995,,en,2
3 nil for Liverpool and i am happy that i stopped watching el classico after the first goal :) :) `:),kkunjachan,2015-11-21 18:02:54,1448128974962,,en,4
Oboy!!! See Madrid life #elclassico #Madridbarca wooot!!!!!,itz_herdeybayor,2015-11-21 18:02:57,1448128977700,,en,2
Ronaldo has had as much impact in this first half as Messi who is on the bench #elclassico,ChelScenes,2015-11-21 18:02:59,1448128979136,,en,2
@FCBarcelona 2 nil in el classico,FrancisWebb17,2015-11-21 18:03:00,1448128980271,,es,2
fuck the el classico,_jake95,2015-11-21 18:03:01,1448128981781,,en,2
"Liverpools brutality  towards man city 😂😂😂

Well  i regret  watching  the boring  el classico",richradmotadi,2015-11-21 18:03:13,1448128993775,,en,0
This is way better than el classico😍 canr believe whats goin on in the etihad firmino rapingggg!!,mhamadhalabi8,2015-11-21 18:03:20,1448129000921,,en,2
Man first half of elclassico... #neymar #eniesta #sergioroberto killing the game.....#viscabarca #FCB,dani7anton,2015-11-21 18:03:27,1448129007895,,en,2
What am I watching. Switched form el classico to see Liverpool 3-0 up in 30 mins against Man City. Whaaa?,jonnywattley,2015-11-21 18:03:27,1448129007958,,en,2
looool 3-0 ok el classico now,GB_MILLI,2015-11-21 18:03:28,1448129008977,,en,2
"Forget el classico, liverpool are giving city a rate good shafting!",jarviswhiteley,2015-11-21 18:03:31,1448129011799,,en,2
FFS #elclassico Barca 2 up without Messi in Bernabeu.... Benitez &amp; BBC are you for real?,Ajia25,2015-11-21 18:03:35,1448129015016,,en,2
@Sebby_Williams sky are stupid they're showing el classico on sky1 and skyports looool,owilliams_,2015-11-21 18:03:35,1448129015575,,en,2
I knew this would be the most boring el classico ever,itz_arbdul,2015-11-21 18:03:38,1448129018119,,en,0
Lol..I jst switched from el classico to liverpool.. Nd somethin is happenin . mancity 0 - 3 liverpool . 34mins,vikturino,2015-11-21 18:03:41,1448129021049,,en,2
Too busy watching el classico to notice mancity are being trashed 3-0,youngster_Bayo,2015-11-21 18:03:50,1448129030830,,en,2
