text,user,created_at,timestamp,geo,lang,polarity
Marcelo BRILLIANT goal line clearance VS barcelona fc hd 21 11 15: https://t.co/3JHgGhC9JY via @YouTube https://t.co/JViMCPKAt9,Football_ad,2015-11-21 18:16:29,1448129789034,,en,2
"Vamos barcelona&lt;3 a Ganar.., 
Real madrid 0-2 Fc barcelona *-*",Dj_carlos1,2015-11-21 18:16:29,1448129789684,,es,2
@tdn_twit. que jugadores acompañaron a messi a aplaudir al real madrid en el passillo???   jaa disimulennn. ya los puse en mute.,Chamuco27,2015-11-21 18:16:29,1448129789696,,es,2
@Ines_Butron Hey !! quizás sea interesante restaurante japones barcelona https://t.co/QnljqkT7N1 https://t.co/CcHQ9QZzZC,lauraroa_1,2015-11-21 18:16:31,1448129791476,,es,2
@adamhenriquo i think real madrid fans are the worst among at least european teams,lewan9owski,2015-11-21 18:16:34,1448129794965,,en,0
@Alvaradoblog no pasa nada. Ya si eso esperamos a la segunda vuelta y le ganamos al madrid y barcelona y temporada resuelta.,sitoalm,2015-11-21 18:16:37,1448129797175,,es,4
Barcelona humiliating Madrid without Messi 😂 #barcelonavsrealmadrid #elclassico,ugly_leo,2015-11-21 18:16:37,1448129797189,,en,2
id be crying if I was a real madrid fan. that first half was dreadful,__geemoney,2015-11-21 18:16:38,1448129798134,,en,0
@realmadriden real madrid 're totally behind of Barca interms of Football !,BadrYeldu,2015-11-21 18:16:40,1448129800223,,en,2
"@fcbarcelonanws Link Streaming guys
Real Madrid vs Barcelona
https://t.co/CGI22JsDMS
https://t.co/62awC0eKcd
https://t.co/XqxYBFe2OQ",Nannika_Costha,2015-11-21 18:16:40,1448129800753,,en,2
"Yo creo que hay jugadores del real madrid que estan hoy en el campo por nombre y por ego, asi dificil",MagicRedon,2015-11-21 18:16:40,1448129800850,,es,2
"Como no va a ir ganando el barcelona si el real madrid no juega a nada, cuenta noo !!",fabirodriguez18,2015-11-21 18:16:41,1448129801207,,es,2
Los del real madrid viendo el juego https://t.co/6nEQMe3Mt4,MarcosTolin15,2015-11-21 18:16:41,1448129801088,,es,2
lamentablemente no lo puedo ver... pero debe ser impresionante lo del #Barca #barcelona,Gonzalito8,2015-11-21 18:16:41,1448129801856,,es,0
@byAngelicaC solo espero q el barca humille a un mas al real madrid para q les duela alos seudohinchas del madrid q solo apoyan por moda,MiguelserOnoser,2015-11-21 18:16:42,1448129802019,,es,2
@deporpe 2-0 vamos barcelona ganamos :D,Jorchds2,2015-11-21 18:16:52,1448129812054,,es,2
"Amor a como juega el barcelona &lt;3 :"")",Diego_cebaxD,2015-11-21 18:16:54,1448129814464,,es,2
El barcelona muy superior al madrid pero el segundo gol es fuera de juego #ElClasico,NavasLester,2015-11-21 18:16:56,1448129816200,,es,2
I'm so done with real madrid until benitez leave,oJ_osas,2015-11-21 18:16:56,1448129816500,,en,2
Gracias Bahamut por darme unos hermanos real madrid a los que puedo joder en clásicos.,AndreRockYBeer,2015-11-21 18:16:56,1448129816729,,es,2
"Mmm, si, qué bueno que juegue el real y el barcelona, no me importa, chai.",UnDesvario,2015-11-21 18:16:58,1448129818198,,es,4
Good football started over 4000years ago AD by barcelona,BossJayten,2015-11-21 18:16:58,1448129818086,,en,2
"Messi con está lesión contradijo todos los comentarios sobre el. ""En barcelona juega bien y acá mal"" ahora el Barsa gana igual y ARG pierde",niicomedina12,2015-11-21 18:17:03,1448129823013,,es,2
Donde esta el real madrid? 💁,cele_barbosa,2015-11-21 18:17:03,1448129823909,,es,2
"#ElClasico
Control de equipo de Barcelona del centro del campo muy caro le costó a la real madrid !",MedGaba,2015-11-21 18:17:06,1448129826679,,es,2
#ViscaBarca hoy gana el barcelona,leolopez012,2015-11-21 18:17:06,1448129826875,,es,2
Rt si quieres que Carlo Ancelotti vuelva a ser el entrenador del real madrid #Carlettovuelve,AncelottiBk,2015-11-21 18:17:07,1448129827077,,es,2
Como esta jugando el #Barcelona  pintandole la cara al real madrid de cristiano Ronaldo  @FCBarcelona_es,MatyCORNELL,2015-11-21 18:17:07,1448129827932,,es,2
"La personas de ahora son demasido estupidas , ahora todos le tiran al madrid y otros al barcelona , poco de... https://t.co/xxigZqdpzs",DavidflowBarrer,2015-11-21 18:17:08,1448129828440,,es,2
"yo voy a mi equipo y voy con todo con ,piensen lo que piensen siempre real madrid, #realmadrid siempre fiel, yo soy una española mas!!!",andreahomez,2015-11-21 18:17:08,1448129828673,,es,4
"#FutbolEnDIRECTVClasico solamente veo el madrid y el barca, toy adictoo. amo al barcelona",victor_gck,2015-11-21 18:17:08,1448129828689,,es,2
"#Repost fcbarcelona with repostapp.
・・・
[HALF TIME | DESCANS | DESCANSO]
Real Madrid vs FC Barcelona… https://t.co/R3H4XWCUjH",NeyJr110,2015-11-21 18:17:09,1448129829742,,en,2
Hijo de puta real madrid,ofin_aisyah,2015-11-21 18:17:10,1448129830164,,es,2
Hadd shaf real madrid https://t.co/Cq7UgItReY,HabibaRamadanAl,2015-11-21 18:17:12,1448129832208,,en,2
I can already see the real madrid memes,its_eligio,2015-11-21 18:17:12,1448129832682,,en,2
#ElClassico..real madrid still cant find the value of X. #FcB showing total magical football. hehe....,tim_araptanui,2015-11-21 18:17:13,1448129833108,,en,0
pra aquellos que piensan que el barcelona con @messi10stats . es todo que mal pensamiento messi en el banquillo.@FCBarcelona  VAMOS BARCA.,PhinotPpCOM,2015-11-21 18:17:16,1448129836131,,es,2
Neymars goal was offside regardless barcelona is DOMINATING THIS GAME stop the excuses,RobertoPlatano,2015-11-21 18:17:17,1448129837044,,en,2
Hay barcelona que buem futbol que tenes eso no es cosa nueva AMO VERTE MOSTRAR CATEGORIA EN EL BERNABEU.. Ya quiero que entre L10,casla_cami,2015-11-21 18:17:17,1448129837300,,es,2
vamos barcelona.,isoyelrr,2015-11-21 18:17:17,1448129837969,,es,2
Al real madrid le pasa lo mismo q a la seleccion colombia sola propaganda y ni fu ni fa.,EmelAguilar,2015-11-21 18:17:19,1448129839257,,es,2
"#ElClasico...#real madrid@rafa benitez....go fuck your self..u r not a manager.,u r like an idiot...",srinath7reddy,2015-11-21 18:17:19,1448129839984,,en,2
"will the real madrid 
pls stand up 
pls stand up 
pls stand up
#ElClasico",sc_draperprice,2015-11-21 18:17:20,1448129840503,,en,2
real madrid fans are salty,curryboy99_,2015-11-21 18:17:20,1448129840975,,en,2
Ahh y el barcelona si quiere y sin Messi nos puede meter 4 o 5... ni pedo no existe hoy el Real Madrid... aún así #HalaMadridYNadasMas .,Noah_1987,2015-11-21 18:17:23,1448129843237,,es,0
@NajlaaAlm btw chenna wayhi khair 3la barcelona😏❤️💙,NouraAla_,2015-11-21 18:17:24,1448129844023,,en,2
@barcelona_turk ADMİN RT PLS https://t.co/Lfc7YUPiCb,zporx,2015-11-21 18:17:24,1448129844056,,en,2
@Rubiu5 vas por el real madrid o el barça?,flechipijas,2015-11-21 18:17:24,1448129844301,,es,2
¿Si alguien esta viendo el partido del barcelona y real madrid y tiene buen corazón me puede pasar el link? por fa :3,lilAppleRed,2015-11-21 18:17:25,1448129845165,,es,2
im takin real madrid over barcelona 😴,CjSwavyy,2015-11-21 18:17:25,1448129845741,,en,2
El+Clásico+Preview:+Real+Madrid+v+FC+Barcelona https://t.co/lnY3o9vv0P via fcbarcelona,sarab110,2015-11-21 18:17:25,1448129845828,,es,2
@HWuhaib ee bs el mohem el yom m3a barcelona 😂😂,OmarAlhubail,2015-11-21 18:17:26,1448129846247,,es,2
#FutbolEnDIRECTVBarcelona el mejor partido de la liga y lo va ganando el barcelona,carlosa61894022,2015-11-21 18:17:26,1448129846713,,es,2
i hate real madrid,hnrycavills,2015-11-21 18:17:27,1448129847478,,en,2
when you wanna talk shit about real madrid but you don't wanna lose your madridista friends,janelciaga,2015-11-21 18:17:29,1448129849194,,en,2
@akapepa17 ese ha sido el exito del barcelona de la ultima decada,campoelias18,2015-11-21 18:17:29,1448129849839,,es,2
Esperemos que despierten nuestro equipo #HalaMadrid se ha dejado meter en el puto monopilio del barcelona @realmadrid  ya es hora vamos,romeosmithr7,2015-11-21 18:17:29,1448129849902,,es,2
I guess this what real madrid gets for sacking a good coach just after a trophyless season @FATGOFFICIAL,Gidi_LoRd,2015-11-21 18:17:31,1448129851294,,en,4
Un baile del barcelona le hace precio que no juegue messi !!,franquitocarp,2015-11-21 18:17:31,1448129851681,,es,2
@AdrianV_14 Sisi el de argelia pero prefiero madrid a barcelona,ahleemDZ,2015-11-21 18:17:35,1448129855435,,es,4
Crowd reaction #elclassico 2nd goal #fcbarcelona like nowhere else #india -#underdoggs https://t.co/EGP8FncA31,UnderdoggsSBG,2015-11-21 18:17:35,1448129855584,,en,2
El barcelona merece ganar hoy.,RubenCastella96,2015-11-21 18:17:38,1448129858020,,es,2
@DanielaFainus la mujer perfecta!!  Le va al cruz azul y al real madrid https://t.co/p1tZRk5eeT,pako15549217,2015-11-21 18:17:40,1448129860867,,es,2
❤️ — watching Real Madrid vs barcelona,yehia1000,2015-11-21 18:17:42,1448129862915,,en,2
"@realmadrid @bwin_es aaaahhh pero esta jugando el real madrid!!!Yo pensaba que eran un conjunto de amigos,que se juntan los domingos",vityrodrigar,2015-11-21 18:17:45,1448129865294,,es,2
#barcelona es ahora una tendencia en #Rosario https://t.co/s6i0h39z9t,TrendsRosario,2015-11-21 18:17:45,1448129865636,"{u'type': u'Point', u'coordinates': [-32.9468, -60.6393]}",es,2
"Benitez, benitez... o haces magia en el vestuario o el gran barcelona te come",LuismaGonzo,2015-11-21 18:17:45,1448129865715,,es,2
#FCB #ElClasico | HalfTime: BARCELONA 2 - 0 real madrid. https://t.co/2aVKZoX5Ll,CarlosElPrince2,2015-11-21 18:17:47,1448129867735,,en,2
"Fecha de bailes sr 
Liverpool y barcelona hacen cosas de locos",Jeipopper,2015-11-21 18:17:47,1448129867852,,es,2
Chingue a su putisima madre el barcelona de mierda,churuocadiz,2015-11-21 18:17:48,1448129868319,,es,2
@SuperSportTV. Tank u barcelona 4 making me av word 2 Say,Princeaphoo,2015-11-21 18:17:48,1448129868634,"{u'type': u'Point', u'coordinates': [6.94413, 3.94652]}",en,2
"Perro que mal jugó el Madrid,pero el barcelona esta jugando bien.",Cesar_Santoni,2015-11-21 18:17:48,1448129868879,,es,2
Cuando el comentarista dice: esa victoria del real madrid por 0 goles a 2..... Que alguien le quite el micrófono,Jotaese98,2015-11-21 18:17:48,1448129868867,,es,2
@NiallOfficial fc barcelona or real madrid ?,lamssb,2015-11-21 18:17:49,1448129869731,,en,2
#FutbolEnDIRECTVBarcelona #FutbolEnDIRECTVClasico yo quiero la camisa del mejor equipo del mundo el FC barcelona,carlosa61894022,2015-11-21 18:17:52,1448129872638,,es,2
"Que asco el real madrid, no juega a nada",nahuubardelli,2015-11-21 18:17:52,1448129872791,,es,2
"@tdn_twit #ClasicoEnTDN la banca por el barcelona fueron: Iniesta, Gabri, Larsson, Motta, Jorquera, Sylvinho y Givly",Hector_CasD,2015-11-21 18:17:53,1448129873060,,es,2
"@BigZetaYT benitez con quitar a casemiro le esta diciendo adios al real madrid , como quitas al del equilibrio en el medio , lo paga 0-2 no?",nahuelinho10,2015-11-21 18:17:54,1448129874781,,es,2
LIKE si crees que el barcelona es el mejor equipo del mundo.,iJohanCardenas,2015-11-21 18:17:55,1448129875851,,es,2
mad depressed with this real madrid performance what the fuck is happening,dimps_doe,2015-11-21 18:17:57,1448129877635,,en,0
Primero el partido de banco y despues el barcelona 😍😍,DairaVargas,2015-11-21 18:17:58,1448129878973,,es,2
"el barcelona me cae mal, ya, lo dije",demiftjoe_,2015-11-21 18:18:00,1448129880152,,es,2
"una madrileña mas y siempre real madrid y hala madrid, #halamadrid #realmadrid #clasico, ahorita mismo me.comeria unas patatas fritas!!",andreahomez,2015-11-21 18:18:00,1448129880752,,es,4
real madrid😂,sabaalnaim,2015-11-21 18:18:03,1448129883911,"{u'type': u'Point', u'coordinates': [26.42988872, 50.07429697]}",es,2
Los casper del barcelona que aparecen en este partido nomas.,Abatte31,2015-11-21 18:18:04,1448129884362,,es,2
@TemploBlanco al real madrid le falta un tecnico bueno,pablo_sanabria7,2015-11-21 18:18:09,1448129889282,,es,2
Very bad half-time for real Madrid and visca barcelona,MohamedBouda2,2015-11-21 18:18:09,1448129889532,,en,2
"#ElClasico del real madrid siempre ha sido igual, plantilla para ganar casi todos los partidos, pero las ganas... 0",Fran4678,2015-11-21 18:18:12,1448129892296,,es,2
Come on barcelona. Can't wait till messi comes on. Should of  been a goal before half time. Amzing block by marcelo!,BGMrahmali,2015-11-21 18:18:13,1448129893542,,en,2
En el 2 gol del Barsa se ha visto claramente lo que denunciaban en barcelona!! Robo al barcelona!!... ¬¬,Mahosfactory,2015-11-21 18:18:15,1448129895829,,es,2
vive real madrid &lt;3 https://t.co/8gBQAsWLvk,mouniamouni10,2015-11-21 18:18:16,1448129896152,,es,2
Olum bu real madrid real madridspor olmus lan,tarkancihangir,2015-11-21 18:18:17,1448129897101,,es,2
"keylor navas no llevaba ningun gol en el barnebeu hasta que llego papa barcelona 
suarez grosero como le vas a... https://t.co/U3VTVDss8N",ValenciaArnold,2015-11-21 18:18:18,1448129898664,,es,2
para los que no tienen directv en redtube estan pasando real madrid - barcelona,fermonaretti,2015-11-21 18:18:20,1448129900944,,es,2
Q baile le dieron al madrid vam8sss barcelona,diego25386,2015-11-21 18:18:21,1448129901064,,es,2
@_werro7 real madrid is playing like chivas,Orlando__ortega,2015-11-21 18:18:21,1448129901904,,en,2
gana el barcelona 2a0 entra messi y le hace 2 mas,lauti_melgar,2015-11-21 18:18:22,1448129902159,,es,2
@NicolasMaduro soy esposa Ramon romero tu yo hablamos en av de barcelona el alguacil despedido solo quiero una audiencia o respuesta que,angelarr76,2015-11-21 18:18:23,1448129903088,,es,2
@DIRECTVCo vamos que le podemos ganar real madrid,besamitraserom1,2015-11-21 18:18:23,1448129903993,,es,2
@waqas3011 real madrid very small game,ali_imy,2015-11-21 18:18:24,1448129904759,,en,2
"Como te amo mi barcelona, jugando como unos demonios.",JhoanSABE,2015-11-21 18:18:25,1448129905214,,es,2
@chelanico aguante real madrid,emi_damsky46,2015-11-21 18:18:25,1448129905917,,es,2
barcelona podra tener una delantera increible!!! pero REAL MADRID tiene un equipo increible. VAMOS A SALIR DE ESTA MUCHACHOS!! #HalaMadrid,melainelibindo,2015-11-21 18:18:26,1448129906683,,es,2
"@Pablogarch1996 @toniemcee por favor que esta en el real madrid, si no tienes tu dia pues se cambia y punto porq otro dia fijo q se la saca",4Krules,2015-11-21 18:18:27,1448129907963,,es,2
Que bonito juega el barcelona al futbol 👌⚽,arv1989,2015-11-21 18:18:29,1448129909870,,es,2
watching Real Madrid vs barcelona,Abid_PSF77743,2015-11-21 18:18:31,1448129911768,,en,2
@tdn_twit el gol mas rapido del jugador del real madrid es de karim benzema #ClasicoEnTDN,brahianorta,2015-11-21 18:18:33,1448129913382,,es,2
#ElClasico barcelona 2  some crap team 0,stephen_nyore,2015-11-21 18:18:33,1448129913738,,en,2
Vamos barcelona vamos x el otro falta el de messi para completar el tridente,rafaelcamacho10,2015-11-21 18:18:35,1448129915035,,es,2
Verdadero amor y pasion? ..... la mia por el barcelona hpta toda mi vida amandote !!!,jetimeLFP,2015-11-21 18:18:36,1448129916958,,es,2
"@Reino_Vikingo la culpa es de florentino perez, que no tiene ni puta idea de fútbol y piensa que el real madrid es solo una marca",GermanDDM,2015-11-21 18:18:37,1448129917029,,es,2
Man city losing 3-0 to Liverpool and real madrid losing 2-0 to barcelona?! Srsly worst day ever two fav teams losing lol fku all,erixtanx,2015-11-21 18:18:38,1448129918856,,en,0
"Barcelona is up 2-0 at half, can't believe people actually though real madrid would win",MrWeindel,2015-11-21 18:18:39,1448129919939,,en,0
"Good news for real madrid, IT IS NOT 3",Oscar_Jimenezz,2015-11-21 18:18:40,1448129920088,,en,2
Aguero is an amazing player. One player real madrid should buy.,abhashmufc,2015-11-21 18:18:40,1448129920145,,en,2
"Recien llego de laburar una bronca , Dale real madrid , Dale CR !",Ivanjoni77,2015-11-21 18:18:41,1448129921047,,es,2
En pocas palabra el barcelona se está cogiendo al real...,Deebo_Edlp,2015-11-21 18:18:41,1448129921359,,es,2
"Ya no me importa ganar el clásico, me importa que Rafael Benitez se vaya del real madrid acabando la temporada",carlosluna95,2015-11-21 18:18:42,1448129922305,,es,2
"REAL MADRID - FC BARCELONA.. El Clasico!
Who will win?
#elclasico #fcbarcelona #realmadrid 
🔝 #love… https://t.co/pEcjM2zU0P",MrBruuuh,2015-11-21 18:18:43,1448129923176,,en,2
1politico q me voy a reservar su nombre pero es = a nuegado en lo idiota hasta ahora c da cuenta q barcelona es el papa del madrid jajajaja,YANKEEWHEREVER,2015-11-21 18:18:43,1448129923474,,es,2
"Final del 1er Tiempo 
real madrid 0 - 2 barcelona",CyberYojeiner,2015-11-21 18:18:45,1448129925784,,es,2
Epa donde están los que decían que el barcelona sin messi no es nadie? Chau,MiaVeccio,2015-11-21 18:18:46,1448129926720,,es,0
no podra el barcelona,IronmamDaniel,2015-11-21 18:18:49,1448129929800,,es,2
ver jugar al barcelona le hace bien a la salud,JordiMarpons,2015-11-21 18:18:50,1448129930454,,es,2
Sabado   de clasico....real contra barcelona ..vamos a ver de que cuero salen más correas,Pepe_Ariel2,2015-11-21 18:18:54,1448129934878,,es,2
barcelona gonna win ha,dzerbs,2015-11-21 18:18:55,1448129935717,,en,2
"Ahora todos les van al barcelona, que mierdas se pasan pana jaja.",isJmarieettmg_,2015-11-21 18:18:56,1448129936945,,es,2
"el real madrid parece un juguetito frente a un barcelona a medio gas, y sin messi.",flirov,2015-11-21 18:18:57,1448129937341,,es,2
ver este barcelona en este nivel es solamente comparable con ver un concierto de peter gabriel asi de simple y perfecto #RealBarcaEnDIRECTV,plataformamas,2015-11-21 18:19:04,1448129944861,,es,2
i don't even care if culos try to drag real madrid because the only people who are good at dragging real madrid are madridistas,changpup,2015-11-21 18:19:05,1448129945077,,en,2
"Que gane el barcelona para que los que hicieron parley se manden la salvajada, amén.",aenege_,2015-11-21 18:19:06,1448129946896,,es,2
@martineliasdiaz  manito siento mucho lo que esta sucediendo pero todabia esta a tiempo de pasarce al #barcelona tqm manito bendiciones,sebasti18487649,2015-11-21 18:19:06,1448129946965,,es,2
EN DIRECTO: Real Madrid 0 FCB 2 en #spreaker #fcbarcelona #madrid #real https://t.co/0UkRYAsLjF,RevoladosSports,2015-11-21 18:19:07,1448129947280,,es,2
@tonycherchi  en barcelona no dependen de un jugador juegan en un esquema de equipo saludos @tonycherchi,crlosbarrera,2015-11-21 18:19:08,1448129948180,,es,2
Si barcelona hizo 2 nosotros podemos hacer 4 #HalaMadrid #ElClasico @realmadrid,fabirodriguez18,2015-11-21 18:19:08,1448129948931,,es,2
espero que el real madrid lo de todo en esta segunda parte y juegue como realmente juegan,_destroz0s,2015-11-21 18:19:09,1448129949094,,es,2
@Inzaghi1 real madrid,seunbule,2015-11-21 18:19:09,1448129949507,,es,2
#FUTBOLENDIRECTVCLASICO vam9s ganando como dije visca el barcelona #Neymar #Suarez los mejores cracks ...!👉⚽👈🔵🔴🔵💚🍀🍀👊🌟⭐⭐⭐⭐,RubiAle2323,2015-11-21 18:19:11,1448129951898,,es,4
El Real madrid no es Real madrid haora en esta primera parte  animo real madrid quiero que demostreis al mundo quienes sois,jujesalo19991,2015-11-21 18:19:12,1448129952424,,es,2
los del barcelona hacen el oleeeee con el madrid hahahaha,anahiroxarid,2015-11-21 18:19:13,1448129953215,,es,2
"@PLESETANBOLA win : real madrid
Lose : unreal madrid",zhy777,2015-11-21 18:19:13,1448129953202,,en,2
🙌🏻⚽️#elclassico #barcelona https://t.co/fSFITrPAfR,connorhanaway20,2015-11-21 18:19:13,1448129953632,,es,2
please comeback real madrid 🙏,HafizYusoff10,2015-11-21 18:19:14,1448129954982,,en,2
El clasico....#barcelona,where1759,2015-11-21 18:19:15,1448129955536,,es,2
please come back in second half real madrid! amin!,IzwanNazry,2015-11-21 18:19:15,1448129955916,,en,2
Barcelona making real madrid look like shit and liverpool making man city look like shit tooo👏👏👏,Mdshafiqqq,2015-11-21 18:19:17,1448129957003,,en,2
Barca 2 - real madrid 0,ameq99,2015-11-21 18:19:18,1448129958170,,es,2
https://t.co/S62O7Bb1Mt vamos barcelona a terminar el clásico si se puedes a espera de messi,luis65M,2015-11-21 18:19:20,1448129960901,,es,2
#FCB ~ &lt;3 :* — watching Real Madrid vs barcelona,Osama00990,2015-11-21 18:19:21,1448129961361,,en,4
@luisferpo restre le para a lo que dices hoy es el madrid - barcelona entiendelo,joseluisab1,2015-11-21 18:19:23,1448129963145,,es,4
@beINSPORTSUSA if barcelona keep doing good messi can stay benched to make sure he doesn't end up getting hurt,941_6710,2015-11-21 18:19:23,1448129963321,,en,2
"@MauroEzequielRP A veces las clases las da el real, hoy le toco al barcelona",adrielmicaias,2015-11-21 18:19:23,1448129963776,"{u'type': u'Point', u'coordinates': [-34.5738457, -58.5789751]}",es,2
Danilo is no player for real madrid,arnibionic,2015-11-21 18:19:25,1448129965094,,en,0
ustedes (? dedicandole el triunfo parcial del barcelona a cristiano son los bosteros dedicandonos el torneo de 30 a nosotros,juliiann96,2015-11-21 18:19:25,1448129965053,,es,2
barcelona is good with or without messi sooo 🙃,_yessicaaac,2015-11-21 18:19:25,1448129965702,,en,2
Shame to real madrid,RMadrid_Kid,2015-11-21 18:19:26,1448129966713,,en,2
Perfecto y Hincha del real madrid y es todo lo que yo busco coño @Rubiu5 https://t.co/rlPiu2gdZd,isabela0132,2015-11-21 18:19:26,1448129966643,,es,2
A macharcar a barcelona en esta segunda parte,jujesalo19991,2015-11-21 18:19:29,1448129969668,,es,2
si quieren ver sexo intenso y duro pongan barsa real madrid que a uno le estan haciendo un anal,OsodeMordor,2015-11-21 18:19:29,1448129969764,,es,2
"New post: ""barcelona_cat Barcelona"" https://t.co/rGAKIjYZkU",MonkeyTownBCN,2015-11-21 18:19:31,1448129971009,,en,2
@RuaaZeitoun you're a real madrid fan????,Farahalalaily,2015-11-21 18:19:31,1448129971095,,en,2
"@MoznaSaeed Typical real madrid , Sacking managers all day erryday 😂😂",10Omaraziz,2015-11-21 18:19:31,1448129971708,,en,2
@mu_ss55 2-0 for barcelona,Nayeramzahran,2015-11-21 18:19:31,1448129971783,,en,2
"New post: ""barcelona_cat Barcelona"" https://t.co/51tHEWh6Vc",MonkeyTownBCN,2015-11-21 18:19:31,1448129971638,,en,2
ta bonito ta o real madrid,SportingForeven,2015-11-21 18:19:31,1448129971804,,es,2
"New post: ""barcelona_cat Barcelona"" https://t.co/e7k8ccP8h5",MonkeyTownBCN,2015-11-21 18:19:32,1448129972046,,en,2
"#Repost fcbarcelona
・・・
[HALF TIME | DESCANS | DESCANSO]
Real Madrid vs FC Barcelona (0-2)
10' Luis… https://t.co/QLGm6INhGH",anagabrielaledo,2015-11-21 18:19:33,1448129973748,,es,2
Sad to see that real madrid now is a team without identity and character. Fy @rafabenitezweb,azimindisguise,2015-11-21 18:19:37,1448129977981,,en,0
C'mon ah real madrid,amirulfitri1111,2015-11-21 18:19:39,1448129979213,,en,2
Come on barcelona! Should have been a goal just before half time.,BGMrahmali,2015-11-21 18:19:41,1448129981106,,en,2
"HT 2-0  It's the Suarez &amp; Neymar show. El Clasico. 
#rmafcb #suarez #barcelona
#ssfootball https://t.co/ynVRyhBWte",crowieN,2015-11-21 18:19:42,1448129982018,,en,2
@pxvick_ cade o real madrid todo ne,7VictorFerreira,2015-11-21 18:19:42,1448129982738,,es,2
Where's all the real madrid fans at?😂🤐,UrielRosario,2015-11-21 18:19:43,1448129983171,,en,2
#ElClasico  con todo barcelona vamos por mas goles y no ai que bajarle a darle con todo🔴🔵💘⚽,alexbastida2,2015-11-21 18:19:43,1448129983306,,es,2
#FutbolEnDIRECTVClasico eesta muy claro que el barcelona esta en un buen momento,enriqueJOL,2015-11-21 18:19:44,1448129984960,,es,2
"@RealGomezRM claro que si , hay que tenerle fe al equipo, hay que hacer unos cambios, el real madrid remonta",pablo_sanabria7,2015-11-21 18:19:45,1448129985410,,es,4
Real Madrid Vs Barcelona Live Streaming HD ~ https://t.co/zsuwFOJVMW #ElClasico #realmadridvsbarcelona #ViscaBarca https://t.co/zvfMYKE1P4,prohdstream,2015-11-21 18:19:46,1448129986201,,en,2
Ya empezo barcelona o que #MTVStars Miley Cyrus,mileygr0sa23,2015-11-21 18:19:48,1448129988136,,es,2
El Madrid necesita es a #chita #lol #barcelona #madrid,jorge_amin,2015-11-21 18:19:48,1448129988521,,es,2
barcelona heat map vs real madrid https://t.co/551yEja5jp,HusamMawlod,2015-11-21 18:19:50,1448129990917,,en,2
Mabrok 3alena al Classico ⚽️👆❤️👌😛👍 #barcelona #naymarjr #suarez #messi 👇 https://t.co/eIc31MeLHw,kolina_mo,2015-11-21 18:19:52,1448129992196,,es,2
"Sin duda el barcelona de España es el mejor equipo del mundo e  la actualidad, tiene 3 genios que le destrozan el culo a cualquier equipo",ManichoBSC,2015-11-21 18:19:53,1448129993347,,es,2
El barcelona otro level⚽❤,3gutierrezirene,2015-11-21 18:19:54,1448129994860,,es,2
@NicolasMaduro qe leiste los tweet 04248643382 Ramon romero barcelona alguacil 12 servicios despedido barcelona dame audiencia para explict,angelarr76,2015-11-21 18:19:55,1448129995029,,es,2
"el real madrid...si tiene que quitar ya...a cristiano, bale, benzema , benitez....NECESITA UN CAMBIO DE EQUIPO YAAAA #HalaMadrid #ElClasico",Julio_elmoreno,2015-11-21 18:19:55,1448129995605,,es,2
"💪💪💪💪💪💪💪💪💪👌👌👌👌👌👌
regrann from fcbarcelona  -  [HALF TIME | DESCANS | DESCANSO]
Real Madrid vs FC… https://t.co/gBU2WyPt49",Deejay_Africano,2015-11-21 18:19:59,1448129999254,"{u'type': u'Point', u'coordinates': [-1.9543525, 30.09554126]}",es,2
@diegmisal O anda bien el barcelona?,ranauro_ruben,2015-11-21 18:20:05,1448130005622,,es,2
"Meneo de los guapos del barcelona al madrid en la primera parte 😱😱
Espectacular. VISCA EL BARÇA",Viikuiin8,2015-11-21 18:20:06,1448130006698,,es,2
"to be so moved within one more. visit vs barcelona, empezamos con rapidez y el clásico! ¡vamos barça! #fcb @fcbarcelona",MadeByTheMass,2015-11-21 18:20:07,1448130007281,,es,4
"El barcelona no estaría donde está sin Iniesta, borralo.",Keylavsr,2015-11-21 18:20:08,1448130008102,,es,2
"Son ideas mias, o el barcelona le esta dando el baile al madrid en su casa.",Wedemnboyz,2015-11-21 18:20:08,1448130008102,,es,2
"#FutbolEnDIRECTVClasico barcelona no pierde, y el arma secreta en el banco",Cesar_Leal,2015-11-21 18:20:08,1448130008527,,es,2
Me gusta la idea e tener que pagar un chocolate de 10000 si el real madrid  no gana JAJA 😭😭😭,Ojos_Cafeces,2015-11-21 18:20:09,1448130009038,,es,2
quality football by barcelona w their one two play. simply beautiful,Haikal_Mardini,2015-11-21 18:20:09,1448130009701,,en,2
El real madrid se cae a pedazos,boesch07,2015-11-21 18:20:09,1448130009940,,es,2
imagine barcelona having the three best players in the world 👀,oneil_oscar,2015-11-21 18:20:10,1448130010404,,en,2
#FutbolEnDIRECTVClasico nada qué hacer real madrid muerto,BeceFabioE64,2015-11-21 18:20:10,1448130010819,,es,2
"best team barca is going to destroy real madrid today :D :D
Barca the Best club in the world 
#ElClasico",ShahidsWarrior_,2015-11-21 18:20:11,1448130011199,,en,4
Que grande este barcelona!! Gracias x tantas alegrias!!,EzeGiordanoOK,2015-11-21 18:20:11,1448130011710,,es,2
this is not real madrid that we are used to see.. @rafabenitezweb please leave the club. #RealMadrid #ElClasico #RMClasico #Barca,AzizSaidThat,2015-11-21 18:20:11,1448130011848,,en,2
